time,location,consumption,temperature
2022-04-08 23:00:00,bergen,1.017717,0.699999988079071
2022-04-08 23:00:00,oslo,3.698164,-1.5
2022-04-08 23:00:00,stavanger,1.7747931583333332,1.7999999523162842
2022-04-08 23:00:00,tromsø,1.107251,-1.2000000476837158
2022-04-08 23:00:00,trondheim,1.7752279999999998,0.30000001192092896
2022-04-09 00:00:00,bergen,0.994595,0.4000000059604645
2022-04-09 00:00:00,oslo,3.5550679999999995,-1.5
2022-04-09 00:00:00,stavanger,1.7606711583333334,2.0999999046325684
2022-04-09 00:00:00,tromsø,1.08056,-1.100000023841858
2022-04-09 00:00:00,trondheim,1.7311359999999998,0.6000000238418579
2022-04-09 01:00:00,bergen,0.966999,1.0
2022-04-09 01:00:00,oslo,3.498055,-0.6000000238418579
2022-04-09 01:00:00,stavanger,1.7164811583333333,2.200000047683716
2022-04-09 01:00:00,tromsø,1.0659040000000002,-0.699999988079071
2022-04-09 01:00:00,trondheim,1.6876479999999998,0.699999988079071
2022-04-09 02:00:00,bergen,0.966941,1.399999976158142
2022-04-09 02:00:00,oslo,3.439206,-0.20000000298023224
2022-04-09 02:00:00,stavanger,1.6997431583333331,2.5
2022-04-09 02:00:00,tromsø,1.05879,-0.800000011920929
2022-04-09 02:00:00,trondheim,1.664702,0.8999999761581421
2022-04-09 03:00:00,bergen,0.944317,1.399999976158142
2022-04-09 03:00:00,oslo,3.442056,-0.10000000149011612
2022-04-09 03:00:00,stavanger,1.7253611583333333,2.200000047683716
2022-04-09 03:00:00,tromsø,1.0793100000000002,-0.800000011920929
2022-04-09 03:00:00,trondheim,1.649036,1.100000023841858
2022-04-09 04:00:00,bergen,0.972138,1.600000023841858
2022-04-09 04:00:00,oslo,3.51343,0.4000000059604645
2022-04-09 04:00:00,stavanger,1.7325181583333336,2.5999999046325684
2022-04-09 04:00:00,tromsø,1.0943899999999998,-0.6000000238418579
2022-04-09 04:00:00,trondheim,1.6445049999999994,1.2999999523162842
2022-04-09 05:00:00,bergen,1.001032,1.399999976158142
2022-04-09 05:00:00,oslo,3.632664,1.0
2022-04-09 05:00:00,stavanger,1.7936471583333329,3.200000047683716
2022-04-09 05:00:00,tromsø,1.1031540000000002,-0.4000000059604645
2022-04-09 05:00:00,trondheim,1.7354980000000002,1.5
2022-04-09 06:00:00,bergen,1.094172,2.0999999046325684
2022-04-09 06:00:00,oslo,3.885578,2.0999999046325684
2022-04-09 06:00:00,stavanger,1.9489241583333328,3.700000047683716
2022-04-09 06:00:00,tromsø,1.157085,0.0
2022-04-09 06:00:00,trondheim,1.809221,2.200000047683716
2022-04-09 07:00:00,bergen,1.176273,3.4000000953674316
2022-04-09 07:00:00,oslo,4.0076160000000005,3.299999952316284
2022-04-09 07:00:00,stavanger,2.024016158333333,3.9000000953674316
2022-04-09 07:00:00,tromsø,1.159078,0.30000001192092896
2022-04-09 07:00:00,trondheim,1.92572,2.299999952316284
2022-04-09 08:00:00,bergen,1.186979,4.699999809265137
2022-04-09 08:00:00,oslo,4.0596630000000005,4.800000190734863
2022-04-09 08:00:00,stavanger,2.0685121583333337,4.800000190734863
2022-04-09 08:00:00,tromsø,1.1498860000000004,0.8999999761581421
2022-04-09 08:00:00,trondheim,1.941616,3.0999999046325684
2022-04-09 09:00:00,bergen,1.181955,5.699999809265137
2022-04-09 09:00:00,oslo,4.017026,5.699999809265137
2022-04-09 09:00:00,stavanger,2.0006201583333336,6.199999809265137
2022-04-09 09:00:00,tromsø,1.119823,1.5
2022-04-09 09:00:00,trondheim,1.8911820000000004,3.700000047683716
2022-04-09 10:00:00,bergen,1.122025,6.400000095367432
2022-04-09 10:00:00,oslo,3.883971,7.099999904632568
2022-04-09 10:00:00,stavanger,1.9404071583333329,6.599999904632568
2022-04-09 10:00:00,tromsø,1.07593,2.0
2022-04-09 10:00:00,trondheim,1.89105,3.5999999046325684
2022-04-09 11:00:00,bergen,1.113362,6.099999904632568
2022-04-09 11:00:00,oslo,3.783289,7.400000095367432
2022-04-09 11:00:00,stavanger,1.896630158333333,7.5
2022-04-09 11:00:00,tromsø,1.056743,2.200000047683716
2022-04-09 11:00:00,trondheim,1.843034,3.799999952316284
2022-04-09 12:00:00,bergen,1.122033,5.599999904632568
2022-04-09 12:00:00,oslo,3.664559999999999,7.900000095367432
2022-04-09 12:00:00,stavanger,1.8335431583333333,7.300000190734863
2022-04-09 12:00:00,tromsø,1.05008,2.4000000953674316
2022-04-09 12:00:00,trondheim,1.800087,4.5
2022-04-09 13:00:00,bergen,1.121994,5.900000095367432
2022-04-09 13:00:00,oslo,3.62264,8.300000190734863
2022-04-09 13:00:00,stavanger,1.7908101583333338,7.199999809265137
2022-04-09 13:00:00,tromsø,1.04113,2.4000000953674316
2022-04-09 13:00:00,trondheim,1.7767970000000002,4.099999904632568
2022-04-09 14:00:00,bergen,1.142983,5.800000190734863
2022-04-09 14:00:00,oslo,3.626122,8.5
2022-04-09 14:00:00,stavanger,1.858430158333333,6.900000095367432
2022-04-09 14:00:00,tromsø,1.0533019999999995,2.299999952316284
2022-04-09 14:00:00,trondheim,1.858187,4.5
2022-04-09 15:00:00,bergen,1.184511,5.199999809265137
2022-04-09 15:00:00,oslo,3.672434,8.5
2022-04-09 15:00:00,stavanger,1.8919131583333333,6.300000190734863
2022-04-09 15:00:00,tromsø,1.090124,2.0
2022-04-09 15:00:00,trondheim,1.896446,4.400000095367432
2022-04-09 16:00:00,bergen,1.1741929999999998,4.900000095367432
2022-04-09 16:00:00,oslo,3.773992,8.0
2022-04-09 16:00:00,stavanger,2.0017391583333333,5.599999904632568
2022-04-09 16:00:00,tromsø,1.134146,1.600000023841858
2022-04-09 16:00:00,trondheim,1.893675,4.199999809265137
2022-04-09 17:00:00,bergen,1.170724,3.9000000953674316
2022-04-09 17:00:00,oslo,3.846802,6.900000095367432
2022-04-09 17:00:00,stavanger,2.0697551583333333,4.900000095367432
2022-04-09 17:00:00,tromsø,1.140867,1.2999999523162842
2022-04-09 17:00:00,trondheim,1.9561,3.5
2022-04-09 18:00:00,bergen,1.1787,3.0999999046325684
2022-04-09 18:00:00,oslo,3.818915000000001,5.199999809265137
2022-04-09 18:00:00,stavanger,2.081194158333333,4.199999809265137
2022-04-09 18:00:00,tromsø,1.1445660000000002,1.0
2022-04-09 18:00:00,trondheim,1.908103,3.0
2022-04-09 19:00:00,bergen,1.1739559999999998,2.5999999046325684
2022-04-09 19:00:00,oslo,3.766266,3.4000000953674316
2022-04-09 19:00:00,stavanger,2.014535158333333,3.299999952316284
2022-04-09 19:00:00,tromsø,1.130146,0.699999988079071
2022-04-09 19:00:00,trondheim,1.898863,2.799999952316284
2022-04-09 20:00:00,bergen,1.163063,2.200000047683716
2022-04-09 20:00:00,oslo,3.729802,2.9000000953674316
2022-04-09 20:00:00,stavanger,1.9625891583333333,2.5
2022-04-09 20:00:00,tromsø,1.105861,0.30000001192092896
2022-04-09 20:00:00,trondheim,1.83268,2.0
2022-04-09 21:00:00,bergen,1.107026,1.899999976158142
2022-04-09 21:00:00,oslo,3.613568,2.299999952316284
2022-04-09 21:00:00,stavanger,1.901553158333333,2.0999999046325684
2022-04-09 21:00:00,tromsø,1.081529,0.4000000059604645
2022-04-09 21:00:00,trondheim,1.776085,1.7000000476837158
2022-04-09 22:00:00,bergen,1.071995,1.7000000476837158
2022-04-09 22:00:00,oslo,3.39427,2.0
2022-04-09 22:00:00,stavanger,1.8086621583333335,2.200000047683716
2022-04-09 22:00:00,tromsø,1.041081,0.800000011920929
2022-04-09 22:00:00,trondheim,1.683858,1.7000000476837158
2022-04-09 23:00:00,bergen,1.016599,1.899999976158142
2022-04-09 23:00:00,oslo,3.308527,2.0999999046325684
2022-04-09 23:00:00,stavanger,1.7207211583333335,1.899999976158142
2022-04-09 23:00:00,tromsø,1.0089659999999998,1.2000000476837158
2022-04-09 23:00:00,trondheim,1.6115640000000002,1.899999976158142
2022-04-10 00:00:00,bergen,0.997807,2.0999999046325684
2022-04-10 00:00:00,oslo,3.1956700000000007,2.0
2022-04-10 00:00:00,stavanger,1.7137451583333332,2.0999999046325684
2022-04-10 00:00:00,tromsø,0.973811,0.6000000238418579
2022-04-10 00:00:00,trondheim,1.552509,2.0
2022-04-10 01:00:00,bergen,0.982427,1.899999976158142
2022-04-10 01:00:00,oslo,3.154172,2.700000047683716
2022-04-10 01:00:00,stavanger,1.6514411583333333,2.0
2022-04-10 01:00:00,tromsø,0.949018,1.2000000476837158
2022-04-10 01:00:00,trondheim,1.560615,2.700000047683716
2022-04-10 02:00:00,bergen,1.001917,2.200000047683716
2022-04-10 02:00:00,oslo,3.14259,2.700000047683716
2022-04-10 02:00:00,stavanger,1.680782158333333,2.0999999046325684
2022-04-10 02:00:00,tromsø,0.953455,1.100000023841858
2022-04-10 02:00:00,trondheim,1.533251,2.5999999046325684
2022-04-10 03:00:00,bergen,0.973614,2.299999952316284
2022-04-10 03:00:00,oslo,3.0990769999999994,2.299999952316284
2022-04-10 03:00:00,stavanger,1.6762001583333337,2.200000047683716
2022-04-10 03:00:00,tromsø,0.9610839999999998,0.4000000059604645
2022-04-10 03:00:00,trondheim,1.5474329999999996,2.9000000953674316
2022-04-10 04:00:00,bergen,0.993087,2.0
2022-04-10 04:00:00,oslo,3.163018,2.5
2022-04-10 04:00:00,stavanger,1.6678601583333332,2.4000000953674316
2022-04-10 04:00:00,tromsø,0.9547920000000002,0.0
2022-04-10 04:00:00,trondheim,1.5373990000000002,3.0999999046325684
2022-04-10 05:00:00,bergen,1.029069,2.4000000953674316
2022-04-10 05:00:00,oslo,3.235818,2.5999999046325684
2022-04-10 05:00:00,stavanger,1.7185121583333332,2.9000000953674316
2022-04-10 05:00:00,tromsø,0.995269,1.2000000476837158
2022-04-10 05:00:00,trondheim,1.5901740000000002,3.200000047683716
2022-04-10 06:00:00,bergen,1.057874,3.299999952316284
2022-04-10 06:00:00,oslo,3.392108000000001,3.9000000953674316
2022-04-10 06:00:00,stavanger,1.827828158333333,3.4000000953674316
2022-04-10 06:00:00,tromsø,1.0227780000000002,2.0999999046325684
2022-04-10 06:00:00,trondheim,1.6856430000000002,3.299999952316284
2022-04-10 07:00:00,bergen,1.138423,3.9000000953674316
2022-04-10 07:00:00,oslo,3.5567990000000003,5.900000095367432
2022-04-10 07:00:00,stavanger,1.8856881583333336,4.0
2022-04-10 07:00:00,tromsø,1.101225,2.5
2022-04-10 07:00:00,trondheim,1.80082,3.700000047683716
2022-04-10 08:00:00,bergen,1.190656,4.900000095367432
2022-04-10 08:00:00,oslo,3.546909,7.300000190734863
2022-04-10 08:00:00,stavanger,1.9128391583333333,3.9000000953674316
2022-04-10 08:00:00,tromsø,1.096172,2.4000000953674316
2022-04-10 08:00:00,trondheim,1.874196,4.099999904632568
2022-04-10 09:00:00,bergen,1.170277,5.800000190734863
2022-04-10 09:00:00,oslo,3.538637,8.5
2022-04-10 09:00:00,stavanger,1.8794031583333335,4.599999904632568
2022-04-10 09:00:00,tromsø,1.115594,2.4000000953674316
2022-04-10 09:00:00,trondheim,1.890785,4.800000190734863
2022-04-10 10:00:00,bergen,1.144222,6.300000190734863
2022-04-10 10:00:00,oslo,3.441718,9.800000190734863
2022-04-10 10:00:00,stavanger,1.8214461583333328,5.5
2022-04-10 10:00:00,tromsø,1.119318,2.5
2022-04-10 10:00:00,trondheim,1.874516,5.099999904632568
2022-04-10 11:00:00,bergen,1.121834,6.699999809265137
2022-04-10 11:00:00,oslo,3.3030990000000005,10.600000381469727
2022-04-10 11:00:00,stavanger,1.7672081583333332,6.0
2022-04-10 11:00:00,tromsø,1.118007,2.700000047683716
2022-04-10 11:00:00,trondheim,1.8819080000000004,6.199999809265137
2022-04-10 12:00:00,bergen,1.098067,6.800000190734863
2022-04-10 12:00:00,oslo,3.2161850000000007,11.5
2022-04-10 12:00:00,stavanger,1.7052311583333333,5.800000190734863
2022-04-10 12:00:00,tromsø,1.1322979999999998,3.0
2022-04-10 12:00:00,trondheim,1.8822590000000003,6.199999809265137
2022-04-10 13:00:00,bergen,1.121641,6.800000190734863
2022-04-10 13:00:00,oslo,3.147526,11.800000190734863
2022-04-10 13:00:00,stavanger,1.6575931583333336,5.599999904632568
2022-04-10 13:00:00,tromsø,1.140597,3.0
2022-04-10 13:00:00,trondheim,1.867945,6.300000190734863
2022-04-10 14:00:00,bergen,1.113527,6.5
2022-04-10 14:00:00,oslo,3.146527,11.600000381469727
2022-04-10 14:00:00,stavanger,1.6969121583333335,5.400000095367432
2022-04-10 14:00:00,tromsø,1.130067,2.9000000953674316
2022-04-10 14:00:00,trondheim,1.874863,5.900000095367432
2022-04-10 15:00:00,bergen,1.12973,6.199999809265137
2022-04-10 15:00:00,oslo,3.168855,11.0
2022-04-10 15:00:00,stavanger,1.7263241583333333,5.599999904632568
2022-04-10 15:00:00,tromsø,1.1531910000000003,2.700000047683716
2022-04-10 15:00:00,trondheim,1.883241,5.199999809265137
2022-04-10 16:00:00,bergen,1.103335,5.800000190734863
2022-04-10 16:00:00,oslo,3.210308,10.399999618530273
2022-04-10 16:00:00,stavanger,1.7281031583333333,5.800000190734863
2022-04-10 16:00:00,tromsø,1.15993,2.0999999046325684
2022-04-10 16:00:00,trondheim,1.9014070000000003,5.099999904632568
2022-04-10 17:00:00,bergen,1.102513,5.099999904632568
2022-04-10 17:00:00,oslo,3.288409,9.100000381469727
2022-04-10 17:00:00,stavanger,1.7799541583333334,5.300000190734863
2022-04-10 17:00:00,tromsø,1.163066,1.100000023841858
2022-04-10 17:00:00,trondheim,1.882626,4.0
2022-04-10 18:00:00,bergen,1.161933,4.0
2022-04-10 18:00:00,oslo,3.4148860000000005,6.599999904632568
2022-04-10 18:00:00,stavanger,1.8741161583333332,4.5
2022-04-10 18:00:00,tromsø,1.2127900000000005,-0.30000001192092896
2022-04-10 18:00:00,trondheim,1.89432,3.5999999046325684
2022-04-10 19:00:00,bergen,1.180941,3.200000047683716
2022-04-10 19:00:00,oslo,3.4243079999999995,4.800000190734863
2022-04-10 19:00:00,stavanger,1.9154671583333327,3.799999952316284
2022-04-10 19:00:00,tromsø,1.2064229999999998,-1.2000000476837158
2022-04-10 19:00:00,trondheim,1.95287,3.5999999046325684
2022-04-10 20:00:00,bergen,1.112497,2.299999952316284
2022-04-10 20:00:00,oslo,3.299965,3.700000047683716
2022-04-10 20:00:00,stavanger,1.8719051583333333,3.0
2022-04-10 20:00:00,tromsø,1.168866,-1.2000000476837158
2022-04-10 20:00:00,trondheim,1.914113,3.299999952316284
2022-04-10 21:00:00,bergen,1.061153,1.399999976158142
2022-04-10 21:00:00,oslo,3.1440200000000003,2.9000000953674316
2022-04-10 21:00:00,stavanger,1.7634901583333331,3.0
2022-04-10 21:00:00,tromsø,1.129317,-1.399999976158142
2022-04-10 21:00:00,trondheim,1.817543,3.0
2022-04-10 22:00:00,bergen,0.991066,1.2000000476837158
2022-04-10 22:00:00,oslo,2.97981,1.899999976158142
2022-04-10 22:00:00,stavanger,1.619548158333333,2.799999952316284
2022-04-10 22:00:00,tromsø,1.0816310000000002,-0.8999999761581421
2022-04-10 22:00:00,trondheim,1.7456509999999996,2.9000000953674316
2022-04-10 23:00:00,bergen,0.956142,1.0
2022-04-10 23:00:00,oslo,2.9016699999999997,1.2000000476837158
2022-04-10 23:00:00,stavanger,1.5536231583333333,2.5999999046325684
2022-04-10 23:00:00,tromsø,1.037157,-0.6000000238418579
2022-04-10 23:00:00,trondheim,1.695089,2.799999952316284
2022-04-11 00:00:00,bergen,0.953057,0.6000000238418579
2022-04-11 00:00:00,oslo,2.871764,0.6000000238418579
2022-04-11 00:00:00,stavanger,1.5384871583333333,2.700000047683716
2022-04-11 00:00:00,tromsø,1.001591,-0.699999988079071
2022-04-11 00:00:00,trondheim,1.6538509999999995,2.5
2022-04-11 01:00:00,bergen,0.930813,0.800000011920929
2022-04-11 01:00:00,oslo,2.897147000000001,0.6000000238418579
2022-04-11 01:00:00,stavanger,1.5074041583333335,2.299999952316284
2022-04-11 01:00:00,tromsø,1.02045,0.30000001192092896
2022-04-11 01:00:00,trondheim,1.620402,2.4000000953674316
2022-04-11 02:00:00,bergen,0.942084,0.699999988079071
2022-04-11 02:00:00,oslo,2.957258000000001,0.10000000149011612
2022-04-11 02:00:00,stavanger,1.5543591583333336,2.4000000953674316
2022-04-11 02:00:00,tromsø,1.012296,0.4000000059604645
2022-04-11 02:00:00,trondheim,1.6232479999999996,2.700000047683716
2022-04-11 03:00:00,bergen,0.960216,0.30000001192092896
2022-04-11 03:00:00,oslo,3.0274199999999998,-0.30000001192092896
2022-04-11 03:00:00,stavanger,1.595429158333333,2.5
2022-04-11 03:00:00,tromsø,1.0186609999999998,-0.20000000298023224
2022-04-11 03:00:00,trondheim,1.6514099999999998,2.9000000953674316
2022-04-11 04:00:00,bergen,0.974342,0.10000000149011612
2022-04-11 04:00:00,oslo,3.2057100000000007,-0.10000000149011612
2022-04-11 04:00:00,stavanger,1.6777671583333331,2.5
2022-04-11 04:00:00,tromsø,1.060845,0.4000000059604645
2022-04-11 04:00:00,trondheim,1.654849,2.799999952316284
2022-04-11 05:00:00,bergen,1.036481,0.5
2022-04-11 05:00:00,oslo,3.316112000000001,0.6000000238418579
2022-04-11 05:00:00,stavanger,1.7757971583333334,3.0999999046325684
2022-04-11 05:00:00,tromsø,1.114387,1.899999976158142
2022-04-11 05:00:00,trondheim,1.728309,3.0999999046325684
2022-04-11 06:00:00,bergen,1.048245,2.4000000953674316
2022-04-11 06:00:00,oslo,3.3059220000000007,2.299999952316284
2022-04-11 06:00:00,stavanger,1.7780531583333337,4.0
2022-04-11 06:00:00,tromsø,1.0901,2.299999952316284
2022-04-11 06:00:00,trondheim,1.82508,2.9000000953674316
2022-04-11 07:00:00,bergen,1.085396,3.700000047683716
2022-04-11 07:00:00,oslo,3.217897000000001,5.0
2022-04-11 07:00:00,stavanger,1.7465751583333335,4.199999809265137
2022-04-11 07:00:00,tromsø,1.045159,2.700000047683716
2022-04-11 07:00:00,trondheim,1.833344,3.5
2022-04-11 08:00:00,bergen,1.068048,4.400000095367432
2022-04-11 08:00:00,oslo,3.114355,6.900000095367432
2022-04-11 08:00:00,stavanger,1.7102611583333331,4.800000190734863
2022-04-11 08:00:00,tromsø,1.049139,2.799999952316284
2022-04-11 08:00:00,trondheim,1.807149,3.799999952316284
2022-04-11 09:00:00,bergen,1.046296,5.199999809265137
2022-04-11 09:00:00,oslo,3.03838,8.100000381469727
2022-04-11 09:00:00,stavanger,1.6454071583333334,5.0
2022-04-11 09:00:00,tromsø,1.036053,2.700000047683716
2022-04-11 09:00:00,trondheim,1.7868099999999998,4.5
2022-04-11 10:00:00,bergen,1.035897,6.199999809265137
2022-04-11 10:00:00,oslo,2.8979920000000003,9.100000381469727
2022-04-11 10:00:00,stavanger,1.608151158333333,5.400000095367432
2022-04-11 10:00:00,tromsø,1.028139,2.799999952316284
2022-04-11 10:00:00,trondheim,1.765776,4.699999809265137
2022-04-11 11:00:00,bergen,0.987355,6.300000190734863
2022-04-11 11:00:00,oslo,2.850603,10.0
2022-04-11 11:00:00,stavanger,1.559098158333333,6.400000095367432
2022-04-11 11:00:00,tromsø,1.0076519999999998,2.5
2022-04-11 11:00:00,trondheim,1.760723,4.900000095367432
2022-04-11 12:00:00,bergen,1.004699,6.300000190734863
2022-04-11 12:00:00,oslo,2.825150999999999,10.699999809265137
